id,CountyName,StateName,geocentroid,popcentroid,difference,area,population,WeightedDifference
48143,Erath,Texas,"32.23607563,-98.21790371","32.206569,-98.228806",3429.6,2805.14,37890,64.8
20199,Wallace,Kansas,"38.91690628,-101.7637347","38.888589,-101.765288",3146.5,2366.35,1485,64.7
36003,Allegany,New York,"42.257713,-78.02637989","42.228245,-78.019297",3325,2665.9,48946,64.4
48065,Carson,Texas,"35.4036557,-101.3542799","35.384076,-101.329281",3142.8,2383.36,6182,64.4
45081,Saluda,South Carolina,"34.00757715,-81.72554771","33.995666,-81.706529",2198.3,1172.69,19875,64.2
39153,Summit,Ohio,"41.12402139,-81.53317617","41.112957,-81.512898",2100.1,1069.01,541781,64.2
20147,Phillips,Kansas,"39.78461612,-99.34668868","39.757048,-99.349355",3069.4,2294.41,5642,64.1
50021,Rutland,Vermont,"43.57391589,-73.03792697","43.601633,-73.045536",3140.2,2408.23,61642,64
51105,Lee,Virginia,"36.70737602,-83.12486431","36.715746,-83.103165",2149.8,1127.99,25587,64
72141,Utuado,Puerto Rico,"18.26572321,-66.69588411","18.268683,-66.705787",1097.2,294.04,33149,64
39105,Meigs,Ohio,"39.08010541,-82.01520109","39.060946,-82.013323",2133.2,1113.95,23770,63.9
48369,Parmer,Texas,"34.52993419,-102.7844384","34.538847,-102.815812",3045.1,2281.2,10269,63.8
17019,Champaign,Illinois,"40.1394935,-88.19816781","40.128073,-88.233083",3234.7,2580.32,201081,63.7
39163,Vinton,Ohio,"39.25284302,-82.4859554","39.240104,-82.503644",2081.3,1068.01,13435,63.7
29013,Bates,Missouri,"38.25681526,-94.3389526","38.276163,-94.362322",2965.6,2167.01,17049,63.7
39003,Allen,Ohio,"40.77285242,-84.10802343","40.757675,-84.121928",2054,1042.46,106331,63.6
50015,Lamoille,Vermont,"44.60521376,-72.64114302","44.58756,-72.653257",2184.9,1188.28,24475,63.4
38067,Pembina,North Dakota,"48.76619374,-97.55311227","48.789947,-97.582307",3403.2,2897.4,7413,63.2
54037,Jefferson,West Virginia,"39.31149277,-77.86398936","39.315195,-77.847656",1467.4,542.95,53498,63
08067,La Plata,Colorado,"37.28652156,-107.8448964","37.265198,-107.806184",4170,4382.46,51334,63
21225,Union,Kentucky,"37.66066732,-87.94605562","37.653315,-87.926958",1872.4,887.97,15007,62.8
18153,Sullivan,Indiana,"39.09394311,-87.41265335","39.103093,-87.390988",2131.8,1158.09,21475,62.6
19191,Winneshiek,Iowa,"43.29089871,-91.84422322","43.281284,-91.814375",2647.6,1786.75,21056,62.6
28037,Franklin,Mississippi,"31.47736626,-90.89740934","31.473218,-90.872761",2387,1460.18,8118,62.5
51660,Harrisonburg,Virginia,"38.43722126,-78.87095945","38.440627,-78.868871",419.7,45.11,48914,62.5
55073,Marathon,Wisconsin,"44.89793536,-89.75867962","44.908503,-89.710946",3948.7,4001.49,134063,62.4
56031,Platte,Wyoming,"42.13248202,-104.9662896","42.10231,-104.928453",4585,5398.07,8667,62.4
37199,Yancey,North Carolina,"35.89849753,-82.30580828","35.910155,-82.292339",1775.3,809.62,17818,62.4
46089,McPherson,South Dakota,"45.76625963,-99.22119719","45.760167,-99.263772",3380.5,2943.89,2459,62.3
17023,Clark,Illinois,"39.33283804,-87.7889428","39.351007,-87.800246",2240.2,1298.67,16335,62.2
21131,Leslie,Kentucky,"37.09745932,-83.38025928","37.115255,-83.37635",2005.3,1038.18,11310,62.2
55107,Rusk,Wisconsin,"45.47491793,-91.13331153","45.448067,-91.127194",3022.3,2366.17,14755,62.1
20179,Sheridan,Kansas,"39.35018161,-100.4418259","39.36791,-100.467964",2991.5,2320.52,2556,62.1
28041,Greene,Mississippi,"31.21422742,-88.63926512","31.193014,-88.626139",2664,1846.03,14400,62
45033,Dillon,South Carolina,"34.39102232,-79.38129694","34.39471,-79.359942",2005.9,1048.61,32062,61.9
20075,Hamilton,Kansas,"37.99971914,-101.7922211","37.979185,-101.76766",3138.5,2580.94,2690,61.8
54089,Summers,West Virginia,"37.65295597,-80.85978632","37.666908,-80.847554",1887.6,933.59,13927,61.8
55005,Barron,Wisconsin,"45.42372695,-91.84833604","45.436158,-91.815595",2910.9,2234.41,45870,61.6
55021,Columbia,Wisconsin,"43.46776713,-89.33464286","43.46149,-89.367399",2741,1982.71,56833,61.6
17151,Pope,Illinois,"37.41334914,-88.56155918","37.39893,-88.54991",1903.9,955.11,4470,61.6
19059,Dickinson,Iowa,"43.37780982,-95.15103793","43.389624,-95.133548",1931.7,985.76,16667,61.5
13205,Mitchell,Georgia,"31.22427606,-84.19393754","31.216853,-84.172094",2238.1,1326.29,23498,61.5
31059,Fillmore,Nebraska,"40.52456568,-97.59646055","40.540682,-97.578024",2375.5,1490.2,5890,61.5
28147,Walthall,Mississippi,"31.14662167,-90.10136994","31.151622,-90.121389",1987.8,1046.21,15443,61.5
47005,Benton,Tennessee,"36.06391566,-88.07035442","36.071513,-88.09002",1961.9,1020.82,16489,61.4
54013,Calhoun,West Virginia,"38.84065996,-81.11851323","38.85054,-81.104298",1651,723.25,7627,61.4
13131,Grady,Georgia,"30.87479527,-84.23424683","30.882764,-84.214288",2103.1,1177.22,25011,61.3
05053,Grant,Arkansas,"34.28854259,-92.4231067","34.309174,-92.412714",2480.5,1636.38,17853,61.3
54109,Wyoming,West Virginia,"37.61235182,-81.55019026","37.628554,-81.564644",2205,1293.58,23796,61.3
55045,Green,Wisconsin,"42.67996172,-89.6022214","42.670633,-89.576089",2379.6,1512.44,36842,61.2
39135,Preble,Ohio,"39.74220023,-84.64805387","39.743738,-84.624466",2029,1098.47,42270,61.2
17137,Morgan,Illinois,"39.71709781,-90.20381116","39.718155,-90.231161",2348,1473.16,35547,61.2
29033,Carroll,Missouri,"39.43119214,-93.50872452","39.410155,-93.495631",2593.5,1799.06,9295,61.1
48309,McLennan,Texas,"31.5524976,-97.20199931","31.541318,-97.171313",3166.5,2686.08,234906,61.1
17101,Lawrence,Illinois,"38.7206646,-87.72675986","38.718291,-87.748328",1894.1,963.94,16833,61
47167,Tipton,Tennessee,"35.4935772,-89.76186861","35.478427,-89.748046",2097.3,1187.16,61081,60.9
31077,Greeley,Nebraska,"41.56748158,-98.5214257","41.556319,-98.497703",2335.2,1475.8,2538,60.8
17065,Hamilton,Illinois,"38.08154692,-88.53882584","38.092156,-88.557747",2035.2,1125.78,8457,60.7
47159,Smith,Tennessee,"36.25313695,-85.95627715","36.241092,-85.968484",1729.2,814,19166,60.6
55055,Jefferson,Wisconsin,"43.02062903,-88.77544848","43.040167,-88.784757",2299.3,1441.26,83686,60.6
17061,Greene,Illinois,"39.35760948,-90.39181578","39.37224,-90.373465",2267,1406.41,13886,60.5
19165,Shelby,Iowa,"41.6850066,-95.31015553","41.665153,-95.320336",2362.4,1530.11,12167,60.4
13013,Barrow,Georgia,"33.99175187,-83.71436587","33.993054,-83.7275",1222.1,415.2,69367,60
20153,Rawlins,Kansas,"39.78525462,-101.0762254","39.807807,-101.053756",3158.1,2769.77,2519,60
21177,Muhlenberg,Kentucky,"37.22001933,-87.14050785","37.23809,-87.14704",2087.6,1209.73,31499,60
72069,Humacao,Puerto Rico,"18.14110383,-65.81240121","18.144804,-65.817109",644.9,115.91,58466,59.9
13009,Baldwin,Georgia,"33.0717489,-83.25126375","33.084849,-83.245659",1544.3,667.81,45720,59.8
48029,Bexar,Texas,"29.44890626,-98.52089517","29.479255,-98.525238",3390.2,3211.12,1714773,59.8
30089,Sanders,Montana,"47.67347044,-115.1388799","47.636131,-115.177085",5047,7149.72,11413,59.7
20187,Stanton,Kansas,"37.5630459,-101.7842744","37.566267,-101.756238",2502.7,1762.09,2235,59.6
20201,Washington,Kansas,"39.78417889,-97.08748688","39.782029,-97.054087",2871.1,2317.41,5799,59.6
12001,Alachua,Florida,"29.67703144,-82.36048137","29.665903,-82.386845",2834.6,2266.29,247336,59.5
39021,Champaign,Ohio,"40.13729846,-83.76850543","40.120684,-83.76028",1973.5,1110.25,40097,59.2
29073,Gasconade,Missouri,"38.43942356,-91.50858393","38.45363,-91.491625",2163,1341.1,15222,59.1
21107,Hopkins,Kentucky,"37.30844592,-87.54791226","37.305866,-87.523154",2213.5,1403.76,46920,59.1
31027,Cedar,Nebraska,"42.59951355,-97.25273196","42.576273,-97.25486",2587.6,1917.4,8852,59.1
13141,Hancock,Georgia,"33.27436494,-83.00024367","33.255825,-83.002047",2063.1,1222.06,9429,59
17191,Wayne,Illinois,"38.42955355,-88.42586459","38.406869,-88.422496",2535.2,1848.77,16760,59
39111,Monroe,Ohio,"39.72666415,-81.07936663","39.741292,-81.06521",2027.4,1180.31,14642,59
38065,Oliver,North Dakota,"47.11590768,-101.3403595","47.121328,-101.307901",2535.8,1871.29,1846,58.6
13191,McIntosh,Georgia,"31.49272421,-81.40830016","31.47526,-81.407579",1937.6,1098.93,14333,58.4
51019,Bedford,Virginia,"37.31112941,-79.52667305","37.314607,-79.497893",2580.3,1950.32,68676,58.4
17149,Pike,Illinois,"39.61994577,-90.89054836","39.621311,-90.859127",2702.2,2153.27,16430,58.2
02164,Lake and Peninsula,Alaska,"58.64175248,-156.1846589","58.557351,-156.371652",14373.1,61258.42,1631,58.1
13025,Brantley,Georgia,"31.199555,-81.97553384","31.216648,-81.96997",1967.9,1145.71,18411,58.1
19147,Palo Alto,Iowa,"43.08194963,-94.67829159","43.099878,-94.690212",2215.6,1460.35,9421,58
13067,Cobb,Georgia,"33.94144818,-84.5763099","33.943254,-84.557878",1715.7,879.43,688078,57.9
21129,Lee,Kentucky,"37.59719003,-83.71534748","37.591773,-83.701692",1347.5,540.94,7887,57.9
20083,Hodgeman,Kansas,"38.0878442,-99.8982242","38.083504,-99.867564",2732.6,2227.37,1916,57.9
21169,Metcalfe,Kentucky,"36.98825272,-85.62412889","36.990816,-85.641586",1579.9,750.18,10099,57.7
13093,Dooly,Georgia,"32.15580031,-83.79792237","32.16758,-83.784195",1839.3,1015.12,14918,57.7
37145,Person,North Carolina,"36.38999682,-78.9714962","36.373422,-78.970901",1840,1016.11,39464,57.7
51680,Lynchburg,Virginia,"37.39970597,-79.19201151","37.394382,-79.188942",650.4,127.24,75568,57.7
50005,Caledonia,Vermont,"44.4676606,-72.10471716","44.467875,-72.07512",2355.3,1680.55,31227,57.5
47011,Bradley,Tennessee,"35.15095738,-84.8608889","35.166015,-84.859341",1676.5,851.49,98963,57.5
45019,Charleston,South Carolina,"32.83230911,-79.95161252","32.822801,-79.979214",2791.3,2372.66,350209,57.3
17181,Union,Illinois,"37.4726311,-89.25706278","37.46858,-89.236505",1873.3,1070.85,17808,57.2
39037,Darke,Ohio,"40.13393756,-84.61938114","40.115612,-84.608214",2246.4,1549.07,52959,57.1
19151,Pocahontas,Iowa,"42.73420133,-94.67862564","42.745402,-94.700868",2205.7,1495.05,7310,57
46071,Jackson,South Dakota,"43.6935271,-101.6271356","43.662756,-101.651749",3953.2,4827.51,3031,56.9
16007,Bear Lake,Idaho,"42.28183131,-111.331274","42.306336,-111.341632",2852.8,2524.68,5986,56.8
26135,Oscoda,Michigan,"44.68187646,-84.12941625","44.696783,-84.147141",2172.1,1465.24,8640,56.7
47089,Jefferson,Tennessee,"36.05364596,-83.45045748","36.067034,-83.453522",1511,709.86,51407,56.7
46061,Hanson,South Dakota,"43.6746526,-97.78719514","43.658195,-97.780795",1900,1125.38,3331,56.6
51710,Norfolk,Virginia,"36.89728004,-76.26363518","36.891356,-76.262277",668.5,140.17,242803,56.5
36011,Cayuga,New York,"42.91408449,-76.55702219","42.93537,-76.560044",2377.5,1791.19,80026,56.2
29185,St. Clair,Missouri,"38.03746347,-93.77814214","38.056009,-93.765606",2334.2,1735.25,9805,56
33001,Belknap,New Hampshire,"43.51928099,-71.41843042","43.5174,-71.44059",1803.8,1036.6,60088,56
37159,Rowan,North Carolina,"35.63861147,-80.52469007","35.620395,-80.521966",2036.2,1324.45,138428,55.9
06105,Trinity,California,"40.64994177,-123.1160097","40.681268,-123.072357",5072.1,8234.23,13786,55.9
01041,Crenshaw,Alabama,"31.73217238,-86.31635589","31.743487,-86.29708",2216,1576.89,13906,55.8
19085,Harrison,Iowa,"41.68242078,-95.81722675","41.662391,-95.807433",2369.4,1804.83,14928,55.8
21059,Daviess,Kentucky,"37.73403253,-87.08168297","37.747732,-87.094971",1919.3,1187.11,96656,55.7
08037,Eagle,Colorado,"39.6285273,-106.6973732","39.599453,-106.717771",3672.7,4362.91,52197,55.6
01011,Bullock,Alabama,"32.09815195,-85.711209","32.116327,-85.701192",2226.1,1613.06,10914,55.4
27107,Norman,Minnesota,"47.3264272,-96.45637409","47.307989,-96.477907",2617.7,2260.51,6852,55.1
19051,Davis,Iowa,"40.74775613,-92.41004449","40.765097,-92.415821",1986.5,1300.66,8753,55.1
39127,Perry,Ohio,"39.73815888,-82.23638167","39.754136,-82.234082",1784.9,1056.64,36058,54.9
29061,Daviess,Missouri,"39.96140071,-93.98505056","39.942683,-93.983258",2083.9,1458.78,8433,54.6
21237,Wolfe,Kentucky,"37.74491951,-83.49706771","37.740622,-83.510902",1309.3,575.42,7355,54.6
19133,Monona,Iowa,"42.05321638,-95.96044321","42.063026,-95.985135",2316.2,1797.64,9243,54.6
01107,Pickens,Alabama,"33.27938285,-88.08929128","33.292973,-88.066472",2605.8,2282.84,19746,54.5
31041,Custer,Nebraska,"41.39433585,-99.72525282","41.401093,-99.672832",4447.6,6670.57,10939,54.5
51059,Fairfax,Virginia,"38.83258394,-77.27290353","38.843734,-77.258936",1732.9,1012.61,1081726,54.5
47041,DeKalb,Tennessee,"35.97883288,-85.83182822","35.966234,-85.838617",1526.2,788.26,18723,54.4
39137,Putnam,Ohio,"41.02094889,-84.1336111","41.0083,-84.11802",1921.8,1249.73,34499,54.4
47119,Maury,Tennessee,"35.62080235,-87.06942189","35.623,-87.045667",2165.8,1588.02,80956,54.3
47121,Meigs,Tennessee,"35.51470416,-84.81734902","35.503802,-84.815615",1219.8,505.36,11753,54.3
20183,Smith,Kansas,"39.78516761,-98.78564128","39.770675,-98.809623",2609.7,2319.24,3853,54.2
37053,Currituck,North Carolina,"36.40324848,-76.00184546","36.391946,-76.00904",1410.5,678.19,23547,54.2
13005,Bacon,Georgia,"31.55251756,-82.45270059","31.547221,-82.466071",1398.8,669.71,11096,54.1
46087,McCook,South Dakota,"43.6742571,-97.36863144","43.666866,-97.344878",2084.3,1487.18,5618,54
40001,Adair,Oklahoma,"35.88483731,-94.65858113","35.887523,-94.63575",2082.9,1485.3,22683,54
13043,Candler,Georgia,"32.39834152,-82.07655994","32.399861,-82.062305",1351.7,629.48,10998,53.9
31067,Gage,Nebraska,"40.26183517,-96.68938833","40.274482,-96.714139",2530.7,2205.35,22311,53.9
29179,Reynolds,Missouri,"37.35826689,-90.96705732","37.336586,-90.972986",2462.9,2093.95,6696,53.8
47107,McMinn,Tennessee,"35.42272107,-84.61801034","35.425632,-84.598553",1796.3,1114.02,52266,53.8
12071,Lee,Florida,"26.5792184,-81.83432158","26.574992,-81.858144",2419,2031.88,618754,53.7
42003,Allegheny,Pennsylvania,"40.46503424,-79.97895447","40.446249,-79.966538",2336.8,1890.89,1223348,53.7
29007,Audrain,Missouri,"39.21658065,-91.84307523","39.205358,-91.821071",2272.5,1792.88,25529,53.7
39125,Paulding,Ohio,"41.11674431,-84.58017625","41.132218,-84.584535",1757,1078.57,19614,53.5
18017,Cass,Indiana,"40.76134523,-86.34830047","40.747104,-86.339592",1744.1,1067.48,38966,53.4
21195,Pike,Kentucky,"37.46416314,-82.39341023","37.463505,-82.420659",2411.8,2037.89,65024,53.4
47181,Wayne,Tennessee,"35.23679737,-87.788476","35.257711,-87.789817",2323.5,1901.31,17021,53.3
13157,Jackson,Georgia,"34.13540981,-83.56825445","34.132059,-83.584805",1571.2,879.72,60485,53
17059,Gallatin,Illinois,"37.75907283,-88.22790327","37.770001,-88.238563",1534.1,836.75,5589,53
12107,Putnam,Florida,"29.60441092,-81.74345742","29.609299,-81.720431",2295.3,1884.53,74364,52.9
18027,Daviess,Indiana,"38.7008731,-87.07843297","38.696963,-87.098076",1763.1,1112.37,31648,52.9
05123,St. Francis,Arkansas,"35.02201855,-90.74828351","35.015313,-90.770297",2142.4,1644.05,28258,52.8
17107,Logan,Illinois,"40.12311623,-89.37075062","40.140775,-89.361505",2113.2,1600.77,30305,52.8
19179,Wapello,Iowa,"41.03064984,-92.40954728","41.016218,-92.418385",1766.7,1118.44,35625,52.8
39079,Jackson,Ohio,"39.0210631,-82.61552779","39.036265,-82.610661",1739.5,1088.58,33225,52.7
46043,Douglas,South Dakota,"43.3866829,-98.36151729","43.37109,-98.357737",1759.3,1118.36,3002,52.6
47025,Claiborne,Tennessee,"36.48402804,-83.65907032","36.491598,-83.64175",1764.7,1125.56,32213,52.6
13301,Warren,Georgia,"33.40909585,-82.67806244","33.407596,-82.662844",1425.4,736.33,5834,52.5
47109,McNairy,Tennessee,"35.17201132,-88.56362852","35.177181,-88.542589",2000.5,1457.8,26075,52.4
20069,Gray,Kansas,"37.73836671,-100.4369088","37.726577,-100.412964",2483.5,2250.36,6006,52.4
29207,Stoddard,Missouri,"36.85479794,-89.94300939","36.850777,-89.969639",2416.5,2132.14,29968,52.3
19043,Clayton,Iowa,"42.84451386,-91.34233075","42.860097,-91.322919",2348.2,2016.41,18129,52.3
51610,Falls Church,Virginia,"38.88437223,-77.17497822","38.883689,-77.173924",118.8,5.18,12332,52.2
36037,Genesee,New York,"42.99923372,-78.19591097","42.999625,-78.173095",1861,1276.7,60079,52.1
42115,Susquehanna,Pennsylvania,"41.82248983,-75.79975094","41.822623,-75.770799",2405.4,2132.69,43356,52.1
21083,Graves,Kentucky,"36.72346188,-88.6504635","36.741213,-88.650362",1969.9,1429.01,37121,52.1
21205,Rowan,Kentucky,"38.18868659,-83.42822748","38.194616,-83.442318",1398.9,724.67,23333,52
13303,Washington,Georgia,"32.97164283,-82.79370955","32.962029,-82.773406",2177.1,1757.18,21187,51.9
19047,Crawford,Iowa,"42.03718237,-95.3819718","42.027366,-95.358454",2231.9,1849.74,17096,51.9
41031,Jefferson,Oregon,"44.6288921,-121.1696213","44.601999,-121.193198",3526,4612.21,21720,51.9
48365,Panola,Texas,"32.16407925,-94.30638654","32.167392,-94.331166",2366,2076.52,23796,51.9
38073,Ransom,North Dakota,"46.45621661,-97.65742759","46.478257,-97.657193",2450.1,2233.49,5457,51.8
46025,Clark,South Dakota,"44.85834507,-97.72925109","44.839529,-97.710087",2582.2,2480.18,3691,51.8
18047,Franklin,Indiana,"39.41446967,-85.06038703","39.401885,-85.070265",1635.8,995.67,23087,51.8
40025,Cimarron,Oklahoma,"36.74823806,-102.5173796","36.729185,-102.485321",3559.4,4751.95,2475,51.6
48499,Wood,Texas,"32.78696793,-95.38234897","32.772492,-95.396924",2107.5,1671.15,41964,51.6
21239,Woodford,Kentucky,"38.04658807,-84.7395023","38.050068,-84.727271",1141,488.95,24939,51.6
41061,Union,Oregon,"45.30872207,-118.0100213","45.341758,-118.019473",3745.6,5274.79,25748,51.6
13181,Lincoln,Georgia,"33.79175501,-82.44895248","33.781126,-82.44638",1202.8,544.88,7996,51.5
20165,Rush,Kansas,"38.52275276,-99.30863983","38.525797,-99.283593",2210.2,1859,3307,51.3
39005,Ashland,Ohio,"40.84571414,-82.26990918","40.855217,-82.285667",1696.9,1095.44,53139,51.3
37085,Harnett,North Carolina,"35.36802716,-78.86686809","35.359863,-78.847096",2012.3,1541.01,114678,51.3
46063,Harding,South Dakota,"45.58018071,-103.4958609","45.612413,-103.525357",4258,6918.83,1255,51.2
48219,Hockley,Texas,"33.60771256,-102.3431676","33.586415,-102.33483",2485.8,2352.72,22935,51.2
22021,Caldwell,Louisiana,"32.09026144,-92.11800026","32.078215,-92.103757",1895.4,1371.2,10132,51.2
23023,Sagadahoc,Maine,"43.96064253,-69.85459494","43.956202,-69.869704",1309.2,657.07,35293,51.1
05079,Lincoln,Arkansas,"33.9613747,-91.73350367","33.975379,-91.746234",1948.6,1454.32,14134,51.1
28085,Lincoln,Mississippi,"31.53303823,-90.45386615","31.550891,-90.456276",1992.7,1518.03,34869,51.1
20065,Graham,Kansas,"39.34986597,-99.88334615","39.359746,-99.857852",2456,2327.16,2597,50.9
51097,King and Queen,Virginia,"37.71034284,-76.88378752","37.699158,-76.89237",1453.9,816.2,6945,50.9
19009,Audubon,Iowa,"41.68647201,-94.90915033","41.676829,-94.925302",1719.2,1147.26,6119,50.8
18135,Randolph,Indiana,"40.15736978,-85.01132702","40.168573,-84.997064",1738.9,1171.66,26171,50.8
17159,Richland,Illinois,"38.71408293,-88.07895024","38.725943,-88.088315",1548.1,932.37,16233,50.7
28007,Attala,Mississippi,"33.0845021,-89.57749007","33.066234,-89.586852",2206.6,1903.59,19564,50.6
21151,Madison,Kentucky,"37.71450927,-84.27134487","37.70616,-84.287451",1695.8,1132.58,82916,50.4
29151,Osage,Missouri,"38.45888474,-91.86120886","38.453819,-91.883136",1994.8,1565.25,13878,50.4
17171,Scott,Illinois,"39.64251971,-90.47704817","39.645737,-90.462754",1277.9,649.86,5355,50.1
18031,Decatur,Indiana,"39.30704985,-85.50113325","39.319975,-85.494211",1554.2,964.95,25740,50
18149,Starke,Indiana,"41.27878998,-86.64790354","41.282896,-86.631962",1411.2,800.65,23363,49.9
48025,Bee,Texas,"28.41759481,-97.74213441","28.396655,-97.736901",2376.7,2279.81,31861,49.8
55049,Iowa,Wisconsin,"43.00187882,-90.13414316","42.982704,-90.126735",2214.2,1975.07,23687,49.8
38003,Barnes,North Dakota,"46.93593125,-98.07170952","46.92752,-98.033032",3090.3,3863.11,11066,49.7
48165,Gaines,Texas,"32.74057746,-102.6353739","32.760539,-102.658431",3093.5,3891.13,17526,49.6
42047,Elk,Pennsylvania,"41.42810711,-78.64557877","41.419475,-78.620668",2292.5,2142.85,31946,49.5
29091,Howell,Missouri,"36.77393107,-91.88676182","36.793133,-91.873823",2423.8,2401.56,40400,49.5
26049,Genesee,Michigan,"43.02220602,-83.70658301","43.006414,-83.694732",2002.8,1649.76,425790,49.3
13099,Early,Georgia,"31.32004305,-84.90366188","31.331726,-84.916722",1795.3,1327.61,11008,49.3
28139,Tippah,Mississippi,"34.76889937,-88.90731201","34.767895,-88.925793",1695.5,1185.74,22232,49.2
13273,Terrell,Georgia,"31.77445383,-84.44391484","31.772157,-84.42886",1448.6,868.78,9315,49.1
42037,Columbia,Pennsylvania,"41.04981632,-76.40380678","41.037606,-76.390955",1733.9,1251.24,67295,49
22125,West Feliciana,Louisiana,"30.8805319,-91.41141837","30.893607,-91.404737",1584.1,1044.32,15625,49
51133,Northumberland,Virginia,"37.8812169,-76.41194677","37.890865,-76.414247",1089.8,495.45,12330,49
48093,Comanche,Texas,"31.94792099,-98.55833628","31.969672,-98.557373",2413.6,2428.77,13974,49
01075,Lamar,Alabama,"33.77739974,-88.09823957","33.762769,-88.109649",1936.6,1566.54,14564,48.9
37089,Henderson,North Carolina,"35.33245131,-82.48546038","35.34095,-82.472355",1519.4,966.24,106740,48.9
01109,Pike,Alabama,"31.80436413,-85.94069327","31.787277,-85.948647",2038.9,1740.72,32899,48.9
42087,Mifflin,Pennsylvania,"40.61623709,-77.61090209","40.602421,-77.615982",1593.3,1064.57,46682,48.8
51013,Arlington,Virginia,"38.87846697,-77.10016674","38.8749,-77.10082",400,67.27,207627,48.8
37183,Wake,North Carolina,"35.78642681,-78.65173683","35.797203,-78.673074",2269.4,2163.21,900993,48.8
19055,Delaware,Iowa,"42.47104597,-91.3664492","42.482434,-91.383342",1878.8,1496.38,17764,48.6
39047,Fayette,Ohio,"39.56026715,-83.45610195","39.549717,-83.443808",1577.5,1052.46,29030,48.6
38029,Emmons,North Dakota,"46.28442176,-100.2392513","46.265684,-100.210914",3018.1,3912.01,3550,48.3
54087,Roane,West Virginia,"38.71413319,-81.34745552","38.729491,-81.346321",1707.7,1252.42,14926,48.3
21087,Green,Kentucky,"37.26161673,-85.5528749","37.265597,-85.538944",1312.3,740.82,11258,48.2
22085,Sabine,Louisiana,"31.56418494,-93.55431179","31.581882,-93.566643",2284.9,2244.64,24233,48.2
37147,Pitt,North Carolina,"35.59426247,-77.3695773","35.57917,-77.381178",1977.2,1688.61,168148,48.1
19073,Greene,Iowa,"42.03614551,-94.39658081","42.029792,-94.375962",1847.5,1475.19,9336,48.1
18169,Wabash,Indiana,"40.84585862,-85.79416708","40.858522,-85.802372",1567.3,1068.2,32888,48
28009,Benton,Mississippi,"34.8171664,-89.18945818","34.81011,-89.204186",1558.4,1053.13,8729,48
55137,Waushara,Wisconsin,"44.11328231,-89.24316909","44.10115,-89.22596",1927.6,1621.73,24496,47.9
31109,Lancaster,Nebraska,"40.78416865,-96.68776297","40.801058,-96.673551",2226.3,2169.24,285407,47.8
49035,Salt Lake,Utah,"40.66516108,-111.9219112","40.646321,-111.922762",2093.4,1922.5,1029655,47.7
19025,Calhoun,Iowa,"42.3865902,-94.63795084","42.400162,-94.625331",1831,1476.21,9670,47.7
39149,Shelby,Ohio,"40.32901073,-84.2045664","40.318869,-84.192139",1543.9,1055.87,49423,47.5
05145,White,Arkansas,"35.25631145,-91.74526552","35.243736,-91.767388",2449.5,2680.83,77076,47.3
40061,Haskell,Oklahoma,"35.22284964,-95.11314087","35.237804,-95.121608",1829.4,1493.18,12769,47.3
16011,Bingham,Idaho,"43.21618851,-112.3985307","43.217372,-112.355721",3480.9,5423.38,45607,47.3
47111,Macon,Tennessee,"36.53172096,-86.00796818","36.535537,-86.022066",1331.6,795.5,22248,47.2
47075,Haywood,Tennessee,"35.58280344,-89.28606666","35.586187,-89.267291",1742.6,1380.75,18787,46.9
05137,Stone,Arkansas,"35.86006752,-92.15710125","35.856705,-92.137",1853.6,1570.58,12394,46.8
21179,Nelson,Kentucky,"37.80540356,-85.4676408","37.818018,-85.460371",1539.5,1081.35,43437,46.8
42061,Huntingdon,Pennsylvania,"40.42137029,-77.97686746","40.424965,-78.002675",2226.2,2265.3,45913,46.8
37029,Camden,North Carolina,"36.36504058,-76.17906398","36.36267,-76.19176",1169.4,623.04,9980,46.8
37197,Yadkin,North Carolina,"36.15600449,-80.66325099","36.163573,-80.675351",1375,867.2,38406,46.7
19117,Lucas,Iowa,"41.02959535,-93.32783833","41.021148,-93.313045",1558.2,1115.23,8898,46.7
19161,Sac,Iowa,"42.38624027,-95.10548266","42.375805,-95.088801",1797.5,1489.27,10350,46.6
21201,Robertson,Kentucky,"38.51451701,-84.0519228","38.520826,-84.048848",749.9,258.77,2282,46.6
48177,Gonzales,Texas,"29.45627775,-97.49420153","29.476703,-97.50357",2439.6,2762.71,19807,46.4
28107,Panola,Mississippi,"34.36447144,-89.95050412","34.350009,-89.938355",1955.2,1774.51,34707,46.4
46049,Faulk,South Dakota,"45.07082625,-99.14535601","45.077019,-99.11707",2331.3,2542.72,2364,46.2
17087,Johnson,Illinois,"37.46248261,-88.87885421","37.474558,-88.882358",1375.6,890.74,12582,46.1
55091,Pepin,Wisconsin,"44.58332203,-91.9989856","44.590724,-91.989241",1129.3,600.83,7469,46.1
28017,Chickasaw,Mississippi,"33.92184716,-88.94473546","33.932227,-88.931815",1659.2,1299.6,17392,46
35029,Luna,New Mexico,"32.18195294,-107.7489183","32.217487,-107.740412",4021.2,7679.8,25095,45.9
27045,Fillmore,Minnesota,"43.67396191,-92.09000152","43.692687,-92.082719",2161.8,2230.76,20866,45.8
40107,Okfuskee,Oklahoma,"35.46485302,-96.32640331","35.44943,-96.333303",1822.2,1602.08,12191,45.5
17043,DuPage,Illinois,"41.85351294,-88.08673407","41.849815,-88.071617",1320.8,848.22,916924,45.4
17115,Macon,Illinois,"39.86066924,-88.96347586","39.851176,-88.947076",1755.1,1503.98,110768,45.3
