geox,geoy,geo_id,state,county,name,censusarea,statename,pop,popy,popx
-77.65171789,36.25802749,0500000US37083,37,83,Halifax,724.086,North Carolina,54691,36.353153,-77.672949
-82.98430977,35.55622381,0500000US37087,37,87,Haywood,553.692,North Carolina,59036,35.517983,-82.939915
-77.81824607,40.92203469,0500000US42027,42,27,Centre,1109.921,Pennsylvania,153990,40.841087,-77.838248
-75.74597363,39.97387274,0500000US42029,42,29,Chester,750.508,Pennsylvania,498886,39.990871,-75.679351
-78.47308285,40.9993796,0500000US42033,42,33,Clearfield,1144.722,Pennsylvania,81642,40.988404,-78.495829
-80.10735206,41.68459204,0500000US42039,42,39,Crawford,1012.298,Pennsylvania,88765,41.665952,-80.101229
-75.39949339,39.9157839,0500000US42045,42,45,Delaware,183.843,Pennsylvania,558979,39.921778,-75.348629
-80.03247941,41.99236641,0500000US42049,42,49,Erie,799.154,Pennsylvania,280566,42.068053,-80.071718
-79.64411512,39.92106934,0500000US42051,42,51,Fayette,790.339,Pennsylvania,136606,39.949668,-79.71427
-77.72343791,39.92485554,0500000US42055,42,55,Franklin,772.224,Pennsylvania,149618,39.882739,-77.656246
-77.97686746,40.42137029,0500000US42061,42,61,Huntingdon,874.639,Pennsylvania,45913,40.424965,-78.002675
-77.40585794,40.53142769,0500000US42067,42,67,Juniata,391.35,Pennsylvania,24636,40.571523,-77.329618
-80.33435268,40.99077828,0500000US42073,42,73,Lawrence,358.175,Pennsylvania,91108,40.986592,-80.336662
-75.98243616,41.17710779,0500000US42079,42,79,Luzerne,890.333,Pennsylvania,320918,41.199679,-75.929184
-122.7293794,42.4314192,0500000US41029,41,29,Jackson,2783.548,Oregon,203206,42.34699,-122.858316
-123.5582831,42.36429066,0500000US41033,41,33,Josephine,1639.668,Oregon,82713,42.404127,-123.386809
-122.8454484,43.93761296,0500000US41039,41,39,Lane,4553.119,Oregon,351715,44.038338,-123.117351
-122.5329759,44.4882925,0500000US41043,41,43,Linn,2290.129,Oregon,116672,44.554621,-122.959618
-119.5842554,45.41761971,0500000US41049,41,49,Morrow,2031.609,Oregon,11173,45.730088,-119.612758
-122.4208553,45.54683935,0500000US41051,41,51,Multnomah,431.297,Oregon,735334,45.517889,-122.588705
-118.7360343,45.59282839,0500000US41059,41,59,Umatilla,3215.509,Oregon,75889,45.798618,-118.952064
-121.1675723,45.16250425,0500000US41065,41,65,Wasco,2381.519,Oregon,25213,45.536003,-121.202594
-123.3078257,45.23308071,0500000US41071,41,71,Yamhill,715.86,Oregon,99193,45.237712,-123.140448
-95.15400325,43.67420708,0500000US27063,27,63,Jackson,702.982,Minnesota,10266,43.665988,-95.112558
-93.29305194,45.94448899,0500000US27065,27,65,Kanabec,521.586,Minnesota,16239,45.886315,-93.299412
-96.78154767,48.77785441,0500000US27069,27,69,Kittson,1098.804,Minnesota,4552,48.729536,-96.781108
-92.59103942,37.65931932,0500000US29105,29,105,Laclede,764.717,Missouri,35571,37.669645,-92.65456
-91.72395493,40.09709716,0500000US29111,29,111,Lewis,505.042,Missouri,10211,40.085505,-91.649082
-94.34859935,36.62849336,0500000US29119,29,119,McDonald,539.48,Missouri,23083,36.618064,-94.39808
-91.92524605,38.16178928,0500000US29125,29,125,Maries,526.979,Missouri,9176,38.171917,-91.878062
-93.56898807,40.4224241,0500000US29129,29,129,Mercer,453.835,Missouri,3785,40.418591,-93.575859
-91.46991522,38.94020555,0500000US29139,29,139,Montgomery,536.247,Missouri,12236,38.950802,-91.468473
-92.88633366,38.42067949,0500000US29141,29,141,Morgan,597.631,Missouri,20565,38.381506,-92.850304
-94.87997493,40.36144065,0500000US29147,29,147,Nodaway,876.964,Missouri,23370,40.352749,-94.867916
-92.44477346,36.6490973,0500000US29153,29,153,Ozark,744.972,Missouri,9723,36.62309,-92.424289
-89.82543272,37.7102148,0500000US29157,29,157,Perry,474.354,Missouri,18971,37.713672,-89.857097
-91.79339715,37.87747675,0500000US29161,29,161,Phelps,671.784,Missouri,45156,37.942882,-91.748715
-93.40132776,37.61686077,0500000US29167,29,167,Polk,635.523,Missouri,31137,37.601813,-93.404415
-76.26457485,35.52937892,0500000US37095,37,95,Hyde,612.7,North Carolina,5810,35.43421,-76.208134
-83.13861847,35.28144873,0500000US37099,37,99,Jackson,490.755,North Carolina,40271,35.335275,-83.202489
-79.16967,35.47708722,0500000US37105,37,105,Lee,254.959,North Carolina,57866,35.459779,-79.173135
-82.05222651,35.68643346,0500000US37111,37,111,McDowell,440.608,North Carolina,44996,35.667958,-82.021507
-82.70752643,35.85795947,0500000US37115,37,115,Madison,449.57,North Carolina,20764,35.839078,-82.638666
-82.17331356,36.01903716,0500000US37121,37,121,Mitchell,221.425,North Carolina,15579,35.962278,-82.114348
-77.87880541,34.23021173,0500000US37129,37,129,New Hanover,191.534,North Carolina,202667,34.211687,-77.879277
-79.11831609,36.06420353,0500000US37135,37,135,Orange,397.958,North Carolina,133801,35.978596,-79.081244
-76.28438012,36.29772823,0500000US37139,37,139,Pasquotank,226.88,North Carolina,40661,36.293502,-76.246298
-76.43144225,36.2022786,0500000US37143,37,143,Perquimans,247.089,North Carolina,13453,36.181299,-76.424403
-77.3695773,35.59426247,0500000US37147,37,147,Pitt,651.975,North Carolina,168148,35.57917,-77.381178
-79.74840535,35.0084045,0500000US37153,37,153,Richmond,473.821,North Carolina,46639,34.943604,-79.733496
-80.25821324,41.30155824,0500000US42085,42,85,Mercer,672.575,Pennsylvania,116638,41.263653,-80.336921
-75.33977182,41.05684893,0500000US42089,42,89,Monroe,608.286,Pennsylvania,169842,41.037307,-75.308191
-75.30798326,40.75136139,0500000US42095,42,95,Northampton,369.671,Pennsylvania,297735,40.699705,-75.320519
-75.13968222,40.00436302,0500000US42101,42,101,Philadelphia,134.101,Pennsylvania,1526006,40.004629,-75.139469
-77.07099409,40.77089299,0500000US42109,42,109,Snyder,328.705,Pennsylvania,39702,40.786765,-76.981311
-79.02765584,39.97122642,0500000US42111,42,111,Somerset,1074.374,Pennsylvania,77742,40.031352,-79.010484
-75.79975094,41.82248983,0500000US42115,42,115,Susquehanna,823.435,Pennsylvania,43356,41.822623,-75.770799
-77.07143518,40.95403472,0500000US42119,42,119,Union,315.982,Pennsylvania,44947,40.97426,-76.957803
-79.75982361,41.40285725,0500000US42121,42,121,Venango,674.284,Pennsylvania,54984,41.406083,-79.766084
-80.25042326,40.1887115,0500000US42125,42,125,Washington,856.989,Pennsylvania,207820,40.204057,-80.144361
-76.73070508,39.91772402,0500000US42133,42,133,York,904.181,Pennsylvania,434972,39.942113,-76.750832
-109.5099763,40.88749017,0500000US49009,49,9,Daggett,696.979,Utah,1059,40.967854,-109.646088
-110.4246092,40.29926572,0500000US49013,49,13,Duchesne,3240.945,Utah,18607,40.289409,-110.165397
-109.5707969,38.98142597,0500000US49019,49,19,Grand,3671.543,Utah,9225,38.569104,-109.530222
-112.7816801,39.70120004,0500000US49023,49,23,Juab,3392.278,Utah,10246,39.750368,-111.894782
-95.65407078,31.81474569,0500000US48001,48,1,Anderson,1062.602,Texas,58458,31.776143,-95.687072
-98.52730546,28.89333691,0500000US48013,48,13,Atascosa,1219.544,Texas,44911,29.034632,-98.576202
-96.27296443,29.88577771,0500000US48015,48,15,Austin,646.508,Texas,28417,29.853256,-96.221858
-102.8298267,34.06860316,0500000US48017,48,17,Bailey,826.797,Texas,7165,34.216557,-102.745529
-99.21352901,33.61640794,0500000US48023,48,23,Baylor,867.482,Texas,3726,33.596338,-99.26133
-97.74213441,28.41759481,0500000US48025,48,25,Bee,880.239,Texas,31861,28.396655,-97.736901
-98.52089517,29.44890626,0500000US48029,48,29,Bexar,1239.82,Texas,1714773,29.479255,-98.525238
-101.4316509,32.74363984,0500000US48033,48,33,Borden,897.443,Texas,641,32.746089,-101.426185
-97.63566266,31.89819692,0500000US48035,48,35,Bosque,982.978,Texas,18212,31.86216,-97.576972
-95.44582485,29.18839096,0500000US48039,48,39,Brazoria,1357.701,Texas,313166,29.329215,-95.385415
-93.01374924,40.47771389,0500000US29171,29,171,Putnam,517.317,Missouri,4979,40.480842,-92.979269
-92.49710951,39.44006633,0500000US29175,29,175,Randolph,482.684,Missouri,25414,39.412906,-92.451935
-93.99102488,39.35063689,0500000US29177,29,177,Ray,568.805,Missouri,23494,39.335641,-94.06127
-90.86340696,36.65365117,0500000US29181,29,181,Ripley,629.537,Missouri,14100,36.627212,-90.791802
-90.19761464,37.89094302,0500000US29186,29,186,Ste. Genevieve,499.153,Missouri,18145,37.939468,-90.168495
-90.47697557,37.81250697,0500000US29187,29,187,St. Francois,451.887,Missouri,65359,37.835573,-90.492254
-92.51848132,40.47182853,0500000US29197,29,197,Schuyler,307.303,Missouri,4431,40.461815,-92.521984
-91.3996251,37.15834697,0500000US29203,29,203,Shannon,1003.82,Missouri,8441,37.069627,-91.429472
-89.94300939,36.85479794,0500000US29207,29,207,Stoddard,823.222,Missouri,29968,36.850777,-89.969639
-93.04068758,36.65472261,0500000US29213,29,213,Taney,632.436,Missouri,51675,36.656706,-93.189979
-91.16151888,38.76552296,0500000US29219,29,219,Warren,428.601,Missouri,32513,38.788663,-91.10358
-92.87691404,37.27961763,0500000US29225,29,225,Webster,592.562,Missouri,36202,37.263337,-92.907363
-90.23964995,38.64176517,0500000US29510,29,510,St. Louis,61.909,Missouri,319294,38.623609,-90.252991
-107.4901188,45.42351782,0500000US30003,30,3,Big Horn,4995.462,Montana,12865,45.565831,-107.502778
-80.52469007,35.63861147,0500000US37159,37,159,Rowan,511.374,North Carolina,138428,35.620395,-80.521966
-78.37128791,34.99049007,0500000US37163,37,163,Sampson,944.74,North Carolina,63431,35.033839,-78.396164
-80.23928713,36.40214373,0500000US37169,37,169,Stokes,448.857,North Carolina,47401,36.35064,-80.273917
-82.79504015,35.20297923,0500000US37175,37,175,Transylvania,378.528,North Carolina,33090,35.2102,-82.745507
-84.55357461,39.19726857,0500000US39061,39,61,Hamilton,405.91,Ohio,802374,39.180332,-84.50859
-83.60510397,39.18462096,0500000US39071,39,71,Highland,553.084,Ohio,43589,39.220062,-83.581988
-82.59786397,41.14663036,0500000US39077,39,77,Huron,491.495,Ohio,59626,41.175374,-82.614391
-80.76332447,40.38730293,0500000US39081,39,81,Jefferson,408.329,Ohio,69709,40.365108,-80.694228
-82.53664036,38.59754775,0500000US39087,39,87,Lawrence,453.371,Ohio,62450,38.503018,-82.540684
-82.15123442,41.29572544,0500000US39093,39,93,Lorain,491.101,Ohio,301356,41.38987,-82.112376
-80.77775712,41.01286198,0500000US39099,39,99,Mahoning,411.623,Ohio,238823,41.049535,-80.696308
-83.15951601,40.58668935,0500000US39101,39,101,Marion,403.757,Ohio,66501,40.58206,-83.129156
-71.28568145,41.71681794,0500000US44001,44,1,Bristol,24.164,Rhode Island,49875,41.712119,-71.283919
-71.59270897,41.66988516,0500000US44003,44,3,Kent,168.528,Rhode Island,166158,41.699105,-71.487993
-71.23666299,41.5567713,0500000US44005,44,5,Newport,102.386,Rhode Island,82888,41.548265,-71.266661
-82.46049773,34.22485617,0500000US45001,45,1,Abbeville,490.484,South Carolina,25417,34.238459,-82.422325
-81.63829902,33.54055439,0500000US45003,45,3,Aiken,1071.034,South Carolina,160099,33.535417,-81.769514
-82.63864442,34.51765721,0500000US45007,45,7,Anderson,715.426,South Carolina,187126,34.557505,-82.618277
-80.77926725,33.67321401,0500000US45017,45,17,Calhoun,381.151,South Carolina,15175,33.67638,-80.819428
-81.16065822,34.69122311,0500000US45023,45,23,Chester,580.657,South Carolina,33140,34.702761,-81.119727
-80.1551364,34.6401938,0500000US45025,45,25,Chesterfield,799.075,South Carolina,46734,34.682027,-80.144685
-103.4958609,45.58018071,0500000US46063,46,63,Harding,2671.375,South Dakota,1255,45.612413,-103.525357
-99.99727182,44.39032162,0500000US46065,46,65,Hughes,741.56,South Dakota,17022,44.382662,-100.305241
-99.48683397,44.54806761,0500000US46069,46,69,Hyde,860.524,South Dakota,1420,44.511151,-99.46011
-100.6909861,43.96051949,0500000US46075,46,75,Jones,969.678,South Dakota,1006,43.902516,-100.697764
-97.12926365,44.02193107,0500000US46079,46,79,Lake,563.277,South Dakota,11200,44.002691,-97.10012
-99.85147395,43.89684322,0500000US46085,46,85,Lyman,1641.936,South Dakota,3755,43.951381,-99.721302
-102.7163165,44.56598461,0500000US46093,46,93,Meade,3470.984,South Dakota,25434,44.296996,-103.288909
-97.60992207,44.02197882,0500000US46097,46,97,Miner,570.311,South Dakota,2389,44.01589,-97.555355
-96.67090686,44.02222192,0500000US46101,46,101,Moody,519.386,South Dakota,6486,44.019542,-96.65761
-102.5556109,43.33759881,0500000US46113,46,113,Shannon,2093.898,South Dakota,13586,43.186406,-102.487474
-98.34618553,44.93839015,0500000US46115,46,115,Spink,1503.925,South Dakota,6415,44.910381,-98.429642
-100.7361039,44.41182273,0500000US46117,46,117,Stanley,1444.432,South Dakota,2966,44.363198,-100.436337
-100.7171769,43.19356815,0500000US46121,46,121,Todd,1388.556,South Dakota,9612,43.248143,-100.783743
-96.65184618,42.82655065,0500000US46127,46,127,Union,460.542,South Dakota,14399,42.702762,-96.600368
-108.9602054,48.43300047,0500000US30005,30,5,Blaine,4227.546,Montana,6491,48.441261,-108.899086
-109.0287179,45.22538075,0500000US30009,30,9,Carbon,2048.788,Montana,10078,45.321484,-109.084478
-110.4352401,47.88034619,0500000US30015,30,15,Chouteau,3972.488,Montana,5813,47.956366,-110.403274
-105.5504805,48.78383194,0500000US30019,30,19,Daniels,1426.105,Montana,1751,48.783416,-105.43032
-113.0676796,46.06164148,0500000US30023,30,23,Deer Lodge,736.53,Montana,9298,46.137755,-112.954087
-114.0532894,48.29660507,0500000US30029,30,29,Flathead,5087.66,Montana,90928,48.247204,-114.279524
-112.9942309,48.70500495,0500000US30035,30,35,Glacier,2995.937,Montana,13399,48.60292,-112.799156
-110.1113958,48.62862154,0500000US30041,30,41,Hill,2898.955,Montana,16096,48.515786,-109.762794
-98.0473346,40.17637779,0500000US31129,31,129,Nuckolls,575.155,Nebraska,4500,40.115021,-98.061108
-96.23706664,40.13139146,0500000US31133,31,133,Pawnee,431.075,Nebraska,2773,40.134921,-96.184059
-97.52048878,41.57078933,0500000US31141,31,141,Platte,674.059,Nebraska,32237,41.469013,-97.387409
-92.86861174,40.74323979,0500000US19007,19,7,Appanoose,497.292,Iowa,12887,40.739836,-92.867034
-92.06463573,42.08011739,0500000US19011,19,11,Benton,716.265,Iowa,26076,42.06222,-92.017478
-93.93139995,42.0366177,0500000US19015,19,15,Boone,571.569,Iowa,26306,42.026494,-93.895155
-91.83734063,42.47090228,0500000US19019,19,19,Buchanan,571.02,Iowa,20958,42.486957,-91.901041
-92.79017529,42.73173798,0500000US19023,19,23,Butler,580.131,Iowa,14867,42.707538,-92.758692
-94.8603429,42.03618865,0500000US19027,19,27,Carroll,569.437,Iowa,20816,42.038571,-94.867634
-93.2612239,43.08177563,0500000US19033,19,33,Cerro Gordo,568.313,Iowa,44151,43.135116,-93.246222
-88.92409391,38.29972958,0500000US17081,17,81,Jefferson,571.169,Illinois,38827,38.308488,-88.910808
-87.86181003,41.13749855,0500000US17091,17,91,Kankakee,676.556,Illinois,113449,41.148582,-87.850867
-88.42877594,41.5909185,0500000US17093,17,93,Kendall,320.335,Illinois,114736,41.663724,-88.379066
-88.88628667,41.34434688,0500000US17099,17,99,LaSalle,1135.124,Illinois,113924,41.350798,-88.895997
-87.72675986,38.7206646,0500000US17101,17,101,Lawrence,372.178,Illinois,16833,38.718291,-87.748328
-88.5578378,40.89184007,0500000US17105,17,105,Livingston,1044.285,Illinois,38950,40.907044,-88.573187
-90.67774099,40.45673311,0500000US17109,17,109,McDonough,589.407,Illinois,32612,40.469472,-90.669344
-88.45274164,42.32433487,0500000US17111,17,111,McHenry,603.171,Illinois,308760,42.271472,-88.34988
-89.92443895,39.26105412,0500000US17117,17,117,Macoupin,862.906,Illinois,47765,39.19403,-89.877035
-89.92230333,40.23815571,0500000US17125,17,125,Mason,539.238,Illinois,14666,40.286475,-89.898924
-88.70814271,37.22111202,0500000US17127,17,127,Massac,237.218,Illinois,15429,37.178592,-88.714109
-83.26706905,30.83291927,0500000US13185,13,185,Lowndes,496.066,Georgia,109233,30.857006,-83.280221
-82.48023574,33.47431055,0500000US13189,13,189,McDuffie,257.461,Georgia,21875,33.459617,-82.469866
-83.21330432,34.13027783,0500000US13195,13,195,Madison,282.311,Georgia,28120,34.104614,-83.24068
-84.68580901,33.0398412,0500000US13199,13,199,Meriwether,501.223,Georgia,21992,33.008863,-84.672846
-84.19393754,31.22427606,0500000US13205,13,205,Mitchell,512.085,Georgia,23498,31.216853,-84.172094
-82.52867175,32.17298046,0500000US13209,13,209,Montgomery,239.523,Georgia,9123,32.167319,-82.533261
-84.74680295,34.78956762,0500000US13213,13,213,Murray,344.466,Georgia,39628,34.782329,-84.792066
-83.07578505,33.88065007,0500000US13221,13,221,Oglethorpe,439.012,Georgia,14899,33.916594,-83.14492
-82.21364767,31.35987565,0500000US13229,13,229,Pierce,316.494,Georgia,18758,31.314668,-82.240429
-84.38570502,33.09436261,0500000US13231,13,231,Pike,216.086,Georgia,17869,33.103227,-84.366796
-83.47003846,32.22623909,0500000US13235,13,235,Pulaski,249.031,Georgia,12010,32.275344,-83.480342
-83.40730491,34.88235128,0500000US13241,13,241,Rabun,369.993,Georgia,16276,34.87903,-83.407223
-84.03361624,33.65168321,0500000US13247,13,247,Rockdale,129.793,Georgia,85215,33.642043,-84.020894
-84.28651293,33.26548758,0500000US13255,13,255,Spalding,196.469,Georgia,64073,33.258051,-84.273339
-83.29044312,34.54980857,0500000US13257,13,257,Stephens,179.131,Georgia,26175,34.556904,-83.288681
-82.0513308,32.04381616,0500000US13267,13,267,Tattnall,479.403,Georgia,25520,32.043908,-82.052217
-84.24740856,32.55734717,0500000US13269,13,269,Taylor,376.686,Georgia,8906,32.560542,-84.215083
-98.78564128,39.78516761,0500000US20183,20,183,Smith,895.465,Kansas,3853,39.770675,-98.809623
-101.7842744,37.5630459,0500000US20187,20,187,Stanton,680.345,Kansas,2235,37.566267,-101.756238
-101.3119053,37.19230805,0500000US20189,20,189,Stevens,727.293,Kansas,5724,37.190103,-101.322335
-96.20313312,38.95536968,0500000US20197,20,197,Wabaunsee,794.302,Kansas,7053,38.984769,-96.177572
-95.7408231,37.88663438,0500000US20207,20,207,Woodson,497.82,Kansas,3309,37.8733,-95.739522
-84.35823422,38.69680209,0500000US21191,21,191,Pendleton,277.157,Kentucky,14877,38.715798,-84.359742
-83.22368331,37.24714256,0500000US21193,21,193,Perry,339.67,Kentucky,28712,37.257625,-83.20106
-84.0519228,38.51451701,0500000US21201,21,201,Robertson,99.911,Kentucky,2282,38.520826,-84.048848
-83.42822748,38.18868659,0500000US21205,21,205,Rowan,279.795,Kentucky,23333,38.194616,-83.442318
-85.05964297,36.99045974,0500000US21207,21,207,Russell,253.657,Kentucky,17565,37.029336,-85.05932
-85.3270988,37.36927778,0500000US21217,21,217,Taylor,266.327,Kentucky,24512,37.350402,-85.343425
-87.87471079,36.80997033,0500000US21221,21,221,Trigg,441.433,Kentucky,14339,36.847047,-87.836202
-84.82219656,36.80304776,0500000US21231,21,231,Wayne,458.17,Kentucky,20813,36.837888,-84.844614
-87.67680499,37.52143117,0500000US21233,21,233,Webster,331.943,Kentucky,13621,37.499711,-87.687044
-83.49706771,37.74491951,0500000US21237,21,237,Wolfe,222.171,Kentucky,7355,37.740622,-83.510902
-84.7395023,38.04658807,0500000US21239,21,239,Woodford,188.784,Kentucky,24939,38.050068,-84.727271
-90.9153045,30.1984971,0500000US22005,22,5,Ascension,289.981,Louisiana,107215,30.248525,-90.934028
-90.71310212,30.82146698,0500000US22091,22,91,St. Helena,408.403,Louisiana,11203,30.788338,-90.693879
-90.80123295,30.02559833,0500000US22093,22,93,St. James,241.537,Louisiana,22102,30.020769,-90.737207
-92.00171358,30.60112286,0500000US22097,22,97,St. Landry,923.879,Louisiana,83384,30.514029,-92.111314
-91.61277445,30.13139968,0500000US22099,22,99,St. Martin,737.648,Louisiana,52160,30.229052,-91.835169
-89.96438861,30.40685481,0500000US22103,22,103,St. Tammany,845.551,Louisiana,233740,30.383308,-89.948329
-92.32284614,29.84474502,0500000US22113,22,113,Vermilion,1173.199,Louisiana,57999,29.993689,-92.165923
-90.03606586,30.85233263,0500000US22117,22,117,Washington,669.525,Louisiana,47168,30.835918,-89.996174
-83.7414906,38.14373304,0500000US21011,21,11,Bath,278.792,Kentucky,11591,38.139441,-83.73656
-83.67807377,36.73042124,0500000US21013,21,13,Bell,359,Kentucky,28691,36.687928,-83.701396
-84.72327562,38.97217614,0500000US21015,21,15,Boone,246.359,Kentucky,118811,38.9871,-84.679715
-86.42812482,37.77622802,0500000US21027,21,27,Breckinridge,567.172,Kentucky,20059,37.770382,-86.410471
-85.6857461,37.97308601,0500000US21029,21,29,Bullitt,297.024,Kentucky,74319,38.022943,-85.655385
-90.17822106,38.27537068,0500000US17133,17,133,Monroe,385.011,Illinois,32957,38.358529,-90.171163
-90.20381116,39.71709781,0500000US17137,17,137,Morgan,568.791,Illinois,35547,39.718155,-90.231161
-89.32232135,42.04123262,0500000US17141,17,141,Ogle,758.574,Illinois,53497,42.028653,-89.256098
-89.76124048,40.7853736,0500000US17143,17,143,Peoria,619.209,Illinois,186494,40.742915,-89.638993
-88.58976253,40.00965815,0500000US17147,17,147,Piatt,439.202,Illinois,16729,40.007008,-88.581585
-89.12958066,37.2307021,0500000US17153,17,153,Pulaski,199.185,Illinois,6161,37.199543,-89.13475
-88.07895024,38.71408293,0500000US17159,17,159,Richland,359.99,Illinois,16233,38.725943,-88.088315
-88.54096832,37.75324724,0500000US17165,17,165,Saline,379.819,Illinois,24913,37.754786,-88.536395
-89.66133361,39.75664754,0500000US17167,17,167,Sangamon,868.302,Illinois,197465,39.772757,-89.652867
-89.6625328,42.35163901,0500000US17177,17,177,Stephenson,564.523,Illinois,47711,42.324139,-89.644541
-87.73260447,40.18528014,0500000US17183,17,183,Vermilion,898.368,Illinois,81625,40.149683,-87.654806
-88.42586459,38.42955355,0500000US17191,17,191,Wayne,713.814,Illinois,16760,38.406869,-88.422496
-89.91538654,41.75490901,0500000US17195,17,195,Whiteside,684.25,Illinois,58498,41.780798,-89.823253
-87.97849855,41.44492918,0500000US17197,17,197,Will,836.908,Illinois,677560,41.565138,-88.057232
-84.93676702,40.74570059,0500000US18001,18,1,Adams,339.028,Indiana,34387,40.753767,-84.934317
-83.91856775,30.86388865,0500000US13275,13,275,Thomas,544.596,Georgia,44720,30.868962,-83.948411
-82.32496511,32.11934986,0500000US13279,13,279,Toombs,364.005,Georgia,27223,32.183936,-82.367022
-83.74004788,34.91488049,0500000US13281,13,281,Towns,166.563,Georgia,10471,34.938692,-83.782961
-83.42136559,32.66565544,0500000US13289,13,289,Twiggs,358.398,Georgia,9023,32.703662,-83.416286
-85.30158102,34.73431662,0500000US13295,13,295,Walker,446.379,Georgia,68756,34.83654,-85.293376
-82.67806244,33.40909585,0500000US13301,13,301,Warren,284.298,Georgia,5834,33.407596,-82.662844
-96.83780357,37.23790075,0500000US20035,20,35,Cowley,1125.75,Kansas,36311,37.174285,-96.997786
-97.15166217,38.86655435,0500000US20041,20,41,Dickinson,847.072,Kansas,19754,38.881314,-97.149128
-99.31190049,37.88765332,0500000US20047,20,47,Edwards,621.894,Kansas,3037,37.914412,-99.354911
-99.31751551,38.91458712,0500000US20051,20,51,Ellis,899.912,Kansas,28452,38.88156,-99.32999
-98.2045707,38.69677641,0500000US20053,20,53,Ellsworth,715.847,Kansas,6497,38.721016,-98.262851
-99.88746068,37.69157441,0500000US20057,20,57,Ford,1098.271,Kansas,33848,37.751112,-99.994842
-100.482931,38.91587881,0500000US20063,20,63,Gove,1071.665,Kansas,2695,39.047631,-100.374241
-96.23239599,37.87745102,0500000US20073,20,73,Greenwood,1143.3,Kansas,6689,37.85753,-96.226569
-98.07579855,37.1917483,0500000US20077,20,77,Harper,801.269,Kansas,6034,37.215092,-98.051218
-97.42747573,38.04293782,0500000US20079,20,79,Harvey,539.754,Kansas,34684,38.047085,-97.385273
-95.38475342,39.23267588,0500000US20087,20,87,Jefferson,532.574,Kansas,19126,39.210891,-95.397856
-93.34685001,30.64832383,0500000US22011,22,11,Beauregard,1157.342,Louisiana,35654,30.733885,-93.287136
-93.60159138,32.67795863,0500000US22015,22,15,Bossier,840.057,Louisiana,116979,32.555697,-93.656675
-93.88174165,32.57973439,0500000US22017,22,17,Caddo,878.539,Louisiana,254969,32.472074,-93.800831
-93.19184608,29.87482815,0500000US22023,22,23,Cameron,1284.887,Louisiana,6839,29.956693,-93.212142
-93.74190371,32.05513393,0500000US22031,22,31,De Soto,875.579,Louisiana,26656,32.10498,-93.776734
-91.24295734,32.73684634,0500000US22035,22,35,East Carroll,420.704,Louisiana,7759,32.770972,-91.19516
-91.67828812,32.13899158,0500000US22041,22,41,Franklin,624.585,Louisiana,20767,32.143813,-91.696268
-92.56069754,31.59891252,0500000US22043,22,43,Grant,643.026,Louisiana,22309,31.534149,-92.542816
-92.55737055,32.30245885,0500000US22049,22,49,Jackson,569.183,Louisiana,16274,32.280659,-92.646015
-90.13522679,29.82756148,0500000US22051,22,51,Jefferson,295.632,Louisiana,432552,29.945261,-90.153175
-92.06733716,30.2053808,0500000US22055,22,55,Lafayette,268.72,Louisiana,221578,30.205215,-92.043759
-88.272082,36.62050111,0500000US21035,21,35,Calloway,385.021,Kentucky,37191,36.620185,-88.305814
-88.97366251,36.8552142,0500000US21039,21,39,Carlisle,189.434,Kentucky,5104,36.854337,-88.94788
-85.1121234,38.67105351,0500000US21041,21,41,Carroll,128.569,Kentucky,10811,38.668554,-85.139328
-84.92799413,37.32925301,0500000US21045,21,45,Casey,444.23,Kentucky,15955,37.303319,-84.924168
-85.38968029,36.78731513,0500000US21057,21,57,Cumberland,305.182,Kentucky,6856,36.778888,-85.389079
-83.96143089,37.69143855,0500000US21065,21,65,Estill,253.078,Kentucky,14672,37.706277,-83.988899
-84.46165827,38.03563649,0500000US21067,21,67,Fayette,283.649,Kentucky,295803,38.020523,-84.496639
-82.74199163,37.55994618,0500000US21071,21,71,Floyd,393.345,Kentucky,39451,37.552299,-82.738526
-84.54104466,37.64408257,0500000US21079,21,79,Garrard,230.077,Kentucky,16912,37.649333,-84.575557
-88.6504635,36.72346188,0500000US21083,21,83,Graves,551.743,Kentucky,37121,36.741213,-88.650362
-86.34422977,37.46215244,0500000US21085,21,85,Grayson,496.698,Kentucky,25746,37.46909,-86.306723
-86.78091644,37.84043227,0500000US21091,21,91,Hancock,187.652,Kentucky,8565,37.868017,-86.804762
-84.33590625,38.44169027,0500000US21097,21,97,Harrison,306.364,Kentucky,18846,38.415966,-84.314823
-87.57148355,37.79591895,0500000US21101,21,101,Henderson,436.669,Kentucky,46250,37.818482,-87.564405
-87.54791226,37.30844592,0500000US21107,21,107,Hopkins,541.995,Kentucky,46920,37.305866,-87.523154
-99.74856473,30.48678918,0500000US48267,48,267,Kimble,1250.987,Texas,4607,30.490095,-99.732497
-100.4149594,29.35175238,0500000US48271,48,271,Kinney,1360.055,Texas,3598,29.304886,-100.418801
-95.56887211,33.66637918,0500000US48277,48,277,Lamar,907.19,Texas,49793,33.674176,-95.53564
-98.24163722,31.19529797,0500000US48281,48,281,Lampasas,712.84,Texas,19677,31.09588,-98.116277
-96.93186697,29.38508336,0500000US48285,48,285,Lavaca,969.708,Texas,19263,29.409258,-97.047964
-96.97278017,30.31315839,0500000US48287,48,287,Lee,629.016,Texas,16612,30.270012,-96.967301
-94.81094501,30.15243833,0500000US48291,48,291,Liberty,1158.417,Texas,75643,30.155392,-94.901747
